X,Y,Z
-12.346954,-1.469604,-4.697686
-8.162471,-1.429617,-4.470787
-9.970213,-3.545835,-4.603941
-5.868326,-5.469190,-4.749706
-7.850614,-1.397018,-3.876612
-7.885051,0.599404,-3.425629
-9.858249,4.504854,-2.532734
-7.954996,6.303411,-2.185842
-6.046406,6.224050,-2.235250
-2.213706,6.065875,-2.447457
-0.314711,5.986453,-2.574609
-0.342971,5.985759,-2.569607
-0.371145,5.985017,-2.564161
-0.384930,4.163233,-2.821166
-0.427206,5.983387,-2.551946
-0.455080,5.982500,-2.545179
-0.482839,5.981565,-2.537975
-0.510477,5.980582,-2.530335
-0.537986,5.979552,-2.522261
-0.565361,5.978475,-2.513755
-0.592594,5.977351,-2.504818
-0.619678,5.976180,-2.495454
-0.646607,5.974963,-2.485664
-0.673374,5.973700,-2.475450
-0.717831,7.794793,-2.200515
-0.744558,7.793599,-2.189297
-0.771099,7.792365,-2.177657
1.071434,5.974764,-2.914468
1.038070,5.973248,-2.916356
1.004683,5.971687,-2.917711
-0.857617,4.201201,-2.735143
-0.842847,0.504081,-3.259602
-0.908589,4.197422,-2.707421
-1.078960,17.131661,-0.806630
-1.610324,61.488796,5.682335
-1.877621,81.826286,8.673488
55.033207,43.145467,-15.824002
100.568705,11.824180,-36.406255
103.516575,11.827897,-38.353019
46.123642,15.050259,-20.560284
0.085264,17.656913,-5.539346
-0.005302,17.815588,-5.626128
-0.074219,17.811228,-5.602998
2.520209,17.816033,-6.661944
-0.236602,17.965001,-5.661034
-0.305305,17.960301,-5.633999
-3.012416,18.108988,-4.574655
-0.470445,18.113252,-5.683387
-0.538721,18.108212,-5.652397
1.991146,18.112129,-6.828823
-0.706133,18.260317,-5.692869
-0.773761,18.254936,-5.657886
-0.875558,18.411823,-5.727107
-0.942941,18.406176,-5.689197
1.529686,18.409303,-6.960644
-1.113773,18.556800,-5.714082
1.337132,18.559591,-7.023825
-1.285997,18.706793,-5.732391
1.141663,18.709241,-7.079489
-1.459347,18.856143,-5.743986
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
48.202924,-875.270355,254.428559
45.959088,-882.419738,251.864926
49.371152,-882.833789,253.218514
-0.558400,28.177084,-7.432112
-0.675780,24.656122,-7.866809
-0.778272,24.663563,-7.910379
-3.667389,24.470567,-9.152525
-1.018922,21.034104,-8.245445
-3.880541,21.030675,-9.548837
-1.269459,20.717759,-8.067481
-4.173624,23.929033,-8.834791
-4.295194,23.745805,-8.717100
-4.413819,23.562402,-8.597313
-1.726019,20.247998,-7.809567
-1.840067,20.088726,-7.709163
-1.951656,19.929285,-7.606952
-2.048125,19.935009,-7.625876
-2.156302,19.775192,-7.519817
0.540709,19.626062,-6.392647
-2.356715,19.620422,-7.425355
0.365883,16.452356,-6.804164
-2.552642,19.464995,-7.323818
-2.650916,19.304351,-7.209207
-2.743843,19.308934,-7.215463
0.006314,16.189769,-6.675570
-0.092672,16.052984,-6.580284
-3.020566,18.991008,-6.979738
-3.111166,18.994999,-6.979368
-6.054927,21.742353,-7.188535
-0.450287,18.682769,-5.981228
-3.328623,15.780123,-7.160014
-0.630667,18.359246,-5.784195
-3.535080,18.516774,-6.590520
-3.610253,18.354687,-6.461086
-0.863338,18.203402,-5.706298
-0.936536,18.206258,-5.715553
-1.017972,18.043868,-5.610371
-1.090265,18.046465,-5.617006
-1.139551,15.251542,-6.047099
-1.239557,17.886236,-5.513846
-1.310901,17.888484,-5.516808
-1.357272,15.117760,-5.939347
1.414947,14.989659,-5.385701
1.355046,12.243181,-5.828770
-1.568062,14.982898,-5.821429
-1.637576,14.984773,-5.818604
-1.707021,14.986540,-5.814688
-1.771457,14.847011,-5.693875
-1.839590,14.848528,-5.687688
-1.907601,14.849939,-5.680433
0.876514,14.720969,-5.308000
0.814212,14.722154,-5.321660
-2.100058,14.712391,-5.537344
-2.166300,14.713351,-5.525842
-2.232339,14.714206,-5.513303
0.552869,14.584734,-5.253898
0.500259,11.909940,-5.670585
-12.363146,-4.195769,-8.483289
-32.862438,-1.616964,-8.306562
-34.947367,-1.627343,-8.048252
-27.083228,-4.130949,-7.499528
-11.092041,-1.461390,-5.913215
-13.103934,-1.465204,-5.675539
-12.856817,-1.453445,-5.342417
-10.617463,-1.432040,-5.080594
-10.409749,-1.419113,-4.779639
-8.261128,-1.396910,-4.578521
-10.239259,0.703479,-3.977937
-8.024122,-1.375722,-4.141184
-7.951198,-1.368548,-3.977514
-7.774268,-1.353007,-3.722754
-7.806427,0.613681,-3.261366
-9.615761,2.525112,-2.636825
-5.873422,2.462035,-2.767863
-5.901296,4.286322,-2.347774
-2.169260,4.175687,-2.578464
-2.193807,4.174901,-2.558475
-0.361063,5.911418,-2.435288
-0.388350,5.910636,-2.429593
-0.415541,5.909806,-2.423471
-0.442629,5.908929,-2.416924
-0.469606,5.908004,-2.409953
-0.496467,5.907032,-2.402561
-0.523204,5.906013,-2.394749
-0.549811,5.904947,-2.386518
-0.576281,5.903834,-2.377871
-0.602608,5.902674,-2.368809
-0.628785,5.901469,-2.359334
-0.654805,5.900217,-2.349449
-0.680663,5.898920,-2.339156
-0.706351,5.897578,-2.328458
-0.750064,7.690448,-2.041864
1.070078,5.901577,-2.783794
-0.782333,5.893282,-2.293952
-0.826351,7.686590,-2.005618
-0.853573,5.975558,-2.341073
0.936549,4.100058,-3.059334
2.663893,0.513940,-4.140216
2.596626,-3.114134,-4.784177
4.468288,2.349085,-4.588420
4.828596,17.136432,-2.603237
71.609081,21.271753,-24.447073
90.966740,10.243815,-33.508138
91.181905,10.377423,-34.503341
21.473637,13.746020,-12.645591
0.123977,14.778994,-5.701309
0.035759,14.913804,-5.790343
-0.031578,14.909067,-5.768243
-0.111825,17.661362,-5.325118
-2.808339,17.810404,-4.320647
-2.859014,17.805790,-4.276606
-0.323978,15.028260,-5.776832
-0.405743,17.805803,-5.324021
-0.472036,17.800891,-5.294600
-0.551648,15.151021,-5.796279
-0.634599,17.953566,-5.334964
1.837354,15.148948,-6.954752
-0.799236,18.105648,-5.369293
-0.864753,18.100132,-5.333151
-0.965708,18.257121,-5.397427
-1.030915,18.251337,-5.358406
1.384434,18.254568,-6.649738
-1.198551,18.401915,-5.377282
1.194229,18.404802,-6.705661
-1.367401,18.551852,-5.389638
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
43.454726,-765.270327,254.474901
43.819089,-765.355289,251.632105
47.107757,-765.773809,252.931378
-0.617547,24.478666,-7.506803
-0.748372,24.296388,-7.434003
-0.829688,21.044857,-7.997962
-3.656632,20.875578,-9.208916
-1.082188,20.728354,-7.831491
-3.902580,20.724436,-9.115248
-1.325955,20.410991,-7.656230
-4.188510,23.566559,-8.386704
-4.306315,23.382841,-8.270973
-4.421177,23.198956,-8.153230
-1.769938,19.939610,-7.401295
-1.880567,19.779854,-7.302649
0.770282,16.593495,-6.615785
-2.082777,19.625530,-7.219699
-2.187529,19.465243,-7.115612
-2.280849,19.470521,-7.129484
-2.382050,19.309883,-7.021860
0.301424,16.196871,-6.433650
-2.572060,19.153879,-6.921267
0.125452,16.065354,-6.372753
-2.757325,18.997253,-6.814094
-0.047454,15.933174,-6.305854
-5.694386,18.828706,-7.527288
-3.024724,18.678352,-6.582366
-3.112764,18.682231,-6.581065
-0.400669,15.525167,-6.040018
-0.473078,15.529088,-6.056170
-3.320816,15.521607,-6.781703
-0.632407,15.394798,-5.970003
-3.521538,18.202593,-6.199179
-0.787807,15.259963,-5.878816
-3.675803,18.043014,-6.061022
-0.960338,17.891565,-5.339510
-1.009414,15.127554,-5.789969
-1.108686,17.731329,-5.243056
-1.155532,14.991434,-5.686921
-1.224934,14.993998,-5.690487
1.507403,14.866050,-5.100249
-1.365530,14.857154,-5.580767
-1.433866,14.859347,-5.580867
-1.502180,14.861433,-5.579896
1.244527,12.039696,-5.513578
-1.635744,14.723656,-5.461622
-1.702780,14.725382,-5.457321
-1.741061,12.034172,-5.883013
0.979580,14.598177,-5.040420
-1.895744,14.588359,-5.325773
-1.961210,14.589633,-5.317241
-2.026520,14.590802,-5.307688
0.729583,11.817032,-5.411922
-2.144533,14.451361,-5.174215
-2.208179,14.452197,-5.161636
-2.271606,14.452930,-5.148066
0.471023,14.323348,-4.916175
-7.236898,-4.052028,-8.092755
-25.733578,-4.140260,-8.352609
-28.190952,-1.530599,-7.745808
-27.389165,-1.521018,-7.121601
-13.346084,-1.427185,-6.020685
-15.309839,-1.432583,-5.763089
-12.857054,-1.408053,-5.346249
-10.617578,-1.388034,-5.084500
-10.409753,-1.376901,-4.783770
-8.261031,-1.356046,-4.582720
-10.104467,-1.359086,-4.306336
-8.023856,-1.337459,-4.145704
-7.950856,-1.331143,-3.982145
-7.773870,-1.317273,-3.727577
-5.803430,-3.255844,-4.048593
-7.725364,0.626411,-3.099763
-5.872833,2.484497,-2.742985
-7.668321,2.475768,-2.494290
-5.926678,6.074229,-1.882771
-4.071934,5.994651,-1.992971
-2.222003,5.915042,-2.133258
-0.363711,4.071740,-2.587627
-0.389795,4.070807,-2.581806
-0.430328,5.833725,-2.291251
-0.456534,5.832814,-2.284512
-0.482627,5.831856,-2.277363
-0.508601,5.830851,-2.269809
-0.534450,5.829800,-2.261849
-0.560167,5.828703,-2.253486
-0.585745,5.827560,-2.244722
-0.611180,5.826371,-2.235559
-0.636463,5.825137,-2.225998
-0.661590,5.823857,-2.216042
-0.686553,5.822533,-2.205694
-0.711347,5.821164,-2.194954
-0.754189,7.585634,-1.897754
1.036744,5.825321,-2.657974
2.813421,4.064489,-3.445630
2.774197,4.062668,-3.460748
2.732465,2.332088,-3.840821
4.475695,-1.254323,-5.064529
4.379371,-3.072138,-5.366192
4.281596,-6.786846,-6.061546
2.512295,-8.846921,-6.026993
66.748002,-21.853331,-29.846394
84.251050,8.469465,-31.537259
81.840182,10.507778,-31.239285
5.468531,14.265635,-7.086630
0.161739,11.959109,-5.902812
0.084974,14.655892,-5.449667
0.019720,14.651268,-5.428882
-2.625996,14.776172,-4.471641
-0.120393,12.054310,-5.928136
-0.198933,14.776312,-5.465370
-0.263674,14.771238,-5.439852
-0.355338,14.905467,-5.518206
-0.420171,14.900113,-5.489992
2.028697,12.151089,-7.066862
-0.579018,15.028364,-5.534428
-0.643332,15.022643,-5.502429
-0.739994,15.155975,-5.572992
-0.804147,15.149968,-5.538213
-0.886577,17.947695,-5.049158
-0.966749,15.276633,-5.567926
-1.050039,18.099141,-5.071352
-1.113081,18.093250,-5.031307
-1.214914,18.249954,-5.087246
-1.277471,18.243793,-5.044342
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
42.914941,-752.698476,239.243531
43.216200,-752.779327,236.411104
46.406108,-753.203659,237.657425
-0.691396,24.115026,-7.082741
-0.818910,23.932236,-7.011199
-3.596540,23.927802,-8.361854
-3.683035,20.565680,-8.784829
-1.143453,20.418292,-7.426787
-1.263088,20.259215,-7.341573
-1.380487,20.099938,-7.254308
-4.157262,20.095044,-8.460748
-1.565366,16.866769,-7.707769
-1.676481,16.731360,-7.609941
-1.811978,19.626954,-7.002505
-4.598656,19.621232,-8.102515
-1.983269,16.466190,-7.426742
-2.115621,19.311794,-6.823116
0.515344,16.205186,-6.207493
-2.307854,19.156182,-6.733547
0.339164,16.074150,-6.156124
-2.462915,16.067893,-7.126692
-2.589802,18.838526,-6.528485
-2.644424,15.935805,-7.019339
-2.733929,15.798393,-6.903321
-0.099622,15.672456,-5.945119
-2.906734,15.665331,-6.786951
-3.027355,18.361502,-6.194921
-3.074399,15.531657,-6.664837
-3.153330,15.393543,-6.542487
-0.511525,15.266911,-5.699507
-3.311609,15.259017,-6.412557
-0.665525,15.132128,-5.614668
-0.735159,15.135552,-5.625997
-0.815602,14.996818,-5.525017
-0.884441,14.999957,-5.533816
-3.734755,17.726915,-5.668734
-1.029567,14.863869,-5.437111
-1.097606,14.866627,-5.442381
1.593580,12.051727,-5.274474
-1.237445,14.729805,-5.338997
-1.304516,14.732192,-5.340842
-1.371592,14.734474,-5.341638
-1.438759,14.594681,-5.231169
-1.504703,14.596706,-5.229698
-1.570600,14.598628,-5.227198
-1.633066,14.458552,-5.114133
-1.697732,14.460227,-5.109463
-1.762301,14.461800,-5.103786
0.941408,14.332970,-4.700361
-1.912944,16.936371,-4.540352
-1.946304,14.324048,-4.971933
-2.009245,14.325182,-4.962221
0.693611,14.195978,-4.647325
0.635531,14.196902,-4.658086
-2.183546,14.186243,-4.819573
-2.244623,14.186956,-4.806012
-2.305466,14.187569,-4.791505
-4.750998,1.208711,-6.908551
-21.223675,-1.435760,-7.606139
-23.446135,-1.446696,-7.450945
-25.088792,-1.453204,-6.998845
-11.211928,-1.367553,-6.037114
-13.249022,-1.374443,-5.797611
-10.686981,-3.608965,-5.777500
-12.909524,0.874248,-4.755782
-12.493964,-1.349292,-4.815643
-10.320480,-1.329895,-4.597550
-8.193662,-1.310153,-4.416032
-8.133755,0.743683,-3.800315
-7.950500,-1.293668,-3.986165
-7.874991,-1.288063,-3.825201
-5.802934,-3.214850,-4.068265
-7.614184,-1.269333,-3.421548
-7.641939,0.637630,-2.940900
-7.667688,2.497438,-2.469219
-5.839601,4.254857,-2.146249
-5.863723,5.996775,-1.712227
-4.034582,5.917143,-1.836675
-2.210651,5.837483,-1.990747
-0.392635,5.757797,-2.174306
-0.418181,5.756950,-2.168189
-0.443625,5.756056,-2.161675
-0.468960,5.755116,-2.154767
-0.494181,5.754131,-2.147466
-0.519281,5.753099,-2.139774
-0.544255,5.752022,-2.131691
-0.569095,5.750900,-2.123220
-0.593796,5.749733,-2.114363
-0.618352,5.748521,-2.105121
-0.642757,5.747264,-2.095497
-0.667005,5.745963,-2.085493
1.091790,4.014908,-2.817519
2.866142,4.020558,-3.291765
4.620993,2.288647,-4.083740
4.574437,0.563789,-4.492185
4.526936,-1.209135,-4.908890
4.478502,-3.030173,-5.333839
4.429150,-4.899371,-5.767014
2.623377,-4.966620,-5.342216
2.580302,-6.908247,-5.774045
2.536561,-8.898164,-6.214183
66.763574,-23.930536,-30.497228
75.144881,8.578326,-28.451788
72.760650,10.635425,-28.058729
0.269970,11.756823,-5.600340
0.206655,11.752058,-5.583088
2.690912,11.757544,-6.553071
-2.483563,14.519452,-4.195125
-0.015681,14.525151,-5.180810
-2.624057,14.650032,-4.211452
-0.142336,14.515537,-5.135682
-2.718899,14.640162,-4.128767
-0.293890,14.645245,-5.188210
-0.356785,14.640034,-5.161513
2.058916,14.644746,-6.286597
-0.510868,14.768851,-5.205925
-0.573312,14.763276,-5.175557
-0.667134,14.897036,-5.244663
-0.729463,14.891176,-5.211595
-0.809378,17.634636,-4.710176
-0.887469,15.018424,-5.241759
-0.968285,17.786692,-4.732700
1.374971,15.015557,-6.472893
-1.128685,17.938122,-4.749115
-1.189578,17.932154,-4.708130
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
40.900073,-641.040810,241.403626
41.136053,-641.114506,238.592540
41.672264,-646.931946,240.202295
-0.745170,20.573766,-7.231055
-0.868431,20.415090,-7.155920
-3.625009,23.558858,-7.928775
-3.707413,20.251669,-8.370002
-1.202688,20.104114,-7.031370
-1.318979,19.944553,-6.947548
-1.433027,19.784799,-6.861753
-4.167922,19.779386,-8.049240
-1.611913,16.606387,-7.330898
-1.719663,16.470502,-7.234557
-1.852112,19.310237,-6.613238
-1.915289,16.340729,-7.154739
-2.017361,16.204252,-7.053077
0.548108,16.079477,-5.930756
-2.205617,16.073336,-6.962744
-2.333080,18.837796,-6.347319
-2.389558,15.941711,-6.865765
-2.515079,18.680951,-6.251919
0.106904,15.678744,-5.744397
-2.657774,15.671687,-6.649718
-2.779414,18.361415,-6.040903
-2.864867,18.365469,-6.042495
-2.948012,18.203114,-5.930437
-0.309210,15.273945,-5.522347
-3.111452,18.044278,-5.814382
-3.148453,15.127579,-6.180622
-3.269559,17.884935,-5.693009
-3.341952,17.722050,-5.575327
-0.697252,14.865615,-5.268570
-0.764611,14.868929,-5.278941
1.871753,12.060777,-5.034441
-0.908629,14.732885,-5.188441
-0.975280,14.735819,-5.195329
-3.741813,14.726693,-5.753338
-1.114241,14.599034,-5.098151
-1.180018,14.601597,-5.101656
-1.248860,14.461811,-4.996942
1.420961,11.844688,-5.000418
-1.378353,14.466318,-4.998404
1.282268,14.338074,-4.470526
-4.266026,17.089013,-4.928781
-1.569849,14.330040,-4.886075
-1.633340,14.331793,-4.882147
1.034687,14.203142,-4.441362
-1.754104,14.192820,-4.765180
-1.816223,14.194237,-4.758226
-1.878210,14.195556,-4.750309
0.791474,14.066530,-4.396987
0.734939,14.067640,-4.409229
-2.051802,14.056809,-4.615592
-2.112050,14.057707,-4.603864
-2.172093,14.058509,-4.591204
0.497458,13.929035,-4.346564
0.441224,13.929635,-4.354273
-4.828559,6.305094,-5.866894
-16.417123,-3.888414,-7.841553
-18.684763,-3.899663,-7.728047
-20.702948,-1.374792,-6.876293
-13.490541,-1.331212,-6.143956
-15.479486,-1.339709,-5.884389
-13.002834,-1.320390,-5.463687
-10.739457,-1.303473,-5.199325
-10.532236,-1.296362,-4.895811
-8.359575,-1.278540,-4.692709
-10.228091,-1.284481,-4.413643
-8.123509,-1.265824,-4.251323
-8.051042,-1.261455,-4.086022
-7.874547,-1.251376,-3.828749
-7.796603,-1.246462,-3.670440
-7.605565,-3.183569,-3.866643
-5.778080,-1.220873,-3.457230
-5.719872,-1.215323,-3.320310
-7.579885,2.477399,-2.304712
-7.601548,4.260477,-1.833968
-5.793784,4.204278,-1.938139
-2.171578,4.092739,-2.254473
-2.197676,5.758378,-1.851304
-0.402636,4.035489,-2.425821
-0.427689,4.034435,-2.419475
1.352560,3.978076,-2.654073
-0.477476,4.032165,-2.405628
-0.502198,4.030949,-2.398131
-0.526798,4.029679,-2.390252
-0.551268,4.028356,-2.381994
-0.575605,4.026979,-2.373359
-0.599801,4.025550,-2.364348
-0.623850,4.024068,-2.354964
1.118309,2.298416,-3.082230
2.848102,0.572207,-3.836564
6.393300,-1.146983,-5.094359
4.520896,-2.921458,-5.048358
4.475980,-4.736304,-5.487753
0.966737,-3.038069,-4.396612
2.683370,-4.861594,-5.240536
2.667364,-4.920439,-5.364702
2.651139,-3.071708,-5.058432
2.631129,-3.106741,-5.178215
4.415918,-5.034434,-6.235759
67.393041,-4.830679,-27.441247
71.980603,8.586910,-27.298754
67.049315,10.768485,-26.050388
0.301817,14.137663,-4.828626
0.231853,11.658231,-5.376884
0.159214,14.269578,-4.895712
0.097068,14.265140,-4.876965
-2.482231,14.390259,-3.941984
-2.528934,14.385611,-3.903409
-0.098248,11.749377,-5.383420
-0.172840,14.386544,-4.891176
2.231512,11.748851,-6.428982
-0.307532,11.848971,-5.414838
-0.383520,14.511242,-4.913831
-0.457952,11.953321,-5.463874
-0.535156,14.640288,-4.955284
-0.596181,14.634680,-4.924871
-0.671598,12.050555,-5.475684
-0.749810,14.762803,-4.958064
-0.810163,14.756831,-4.924008
-3.291711,17.624067,-3.223869
-0.965311,14.884006,-4.948707
1.322179,14.887598,-6.220858
1.242866,14.881103,-6.195841
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
40.377585,-630.109715,227.427894
38.054875,-635.564280,224.952568
41.030006,-635.997888,226.121891
-0.814393,20.257361,-6.843151
-0.934382,20.098192,-6.769163
-1.027349,20.105483,-6.804085
-3.729736,19.933740,-7.964464
-1.259868,19.786017,-6.645273
-3.956830,19.780523,-7.870452
-1.483550,19.465774,-6.478598
-1.549731,16.478347,-7.055758
-1.656486,16.342190,-6.962634
-1.760891,16.205848,-6.867819
-1.849687,16.212203,-6.886517
-1.950852,16.075449,-6.788100
-2.078656,18.833828,-6.155466
-2.136820,15.944312,-6.701552
-2.232113,15.807016,-6.598305
0.309242,15.681780,-5.535264
-2.410312,15.674805,-6.502022
0.143534,15.549257,-5.481355
-2.583950,15.541926,-6.399576
-0.019219,15.416078,-5.421797
-2.752823,15.408405,-6.291223
-2.870979,18.041575,-5.669773
-2.879525,12.503188,-6.685394
-2.994564,15.135568,-6.061571
-3.108502,17.719553,-5.446094
-3.149394,15.000579,-5.939867
-0.569963,14.873790,-5.118796
-0.649886,14.734654,-5.025628
-0.715906,14.738020,-5.036450
-3.442785,14.729008,-5.681932
-0.857934,14.601752,-4.949619
-0.902451,11.955883,-5.448186
1.692816,11.852354,-4.776036
-1.060362,14.467734,-4.863596
-1.102191,11.846185,-5.353997
-3.860043,14.460570,-5.371799
-1.256699,14.332657,-4.768031
-1.320216,14.334920,-4.768884
1.311297,11.631046,-4.707761
1.256613,11.633357,-4.727700
-1.508883,14.198495,-4.661148
-1.571200,14.200315,-4.657923
-4.306315,14.189737,-4.998337
-1.690476,14.061139,-4.544967
-1.751468,14.062627,-4.538767
0.883948,13.933795,-4.148047
0.834431,11.408365,-4.632763
-1.924170,13.924080,-4.411803
-1.983544,13.925152,-4.401831
-2.042740,13.926129,-4.390944
0.603109,11.294309,-4.573768
0.548830,11.295195,-4.582858
-2.204279,13.786177,-4.251320
-2.261586,13.786757,-4.236873
-4.847329,8.770706,-5.227463
-9.323442,-3.740334,-7.469226
-11.683798,-3.751809,-7.418606
-18.378109,-1.308592,-6.750260
-13.476373,-3.666274,-6.705274
-15.465733,-3.652896,-6.439954
-13.003108,-1.273951,-5.465123
-12.897226,-1.271815,-5.247879
-12.640970,-1.266735,-4.926478
-8.359463,-1.236649,-4.694754
-10.227881,-1.243877,-4.416018
-8.123200,-1.226543,-4.253830
-8.050647,-1.223036,-4.088688
-7.874086,-1.214635,-3.831698
-7.906743,0.749000,-3.302793
-7.715772,-1.206316,-3.517945
-5.777415,-1.187055,-3.460595
-5.719156,-1.182320,-3.323822
-5.658980,-1.177395,-3.189298
-7.489939,2.455878,-2.143599
-7.509583,4.209324,-1.665293
-5.727387,4.153026,-1.783172
-2.158452,4.041335,-2.125457
-0.390843,3.984989,-2.315291
-0.415149,3.983950,-2.309170
-0.439354,3.982857,-2.302676
-2.243222,5.675087,-1.652665
-2.262585,5.674092,-1.631289
-2.281608,5.673054,-1.609619
-0.536446,5.593194,-1.888061
1.200103,3.921362,-2.574080
2.925766,2.249011,-3.287386
6.388470,-1.095091,-4.749553
6.342317,-2.807810,-5.199348
6.294996,-4.568298,-5.658200
2.785863,-4.696582,-4.995565
1.029202,-2.964213,-4.313763
1.001361,-2.998057,-4.414742
2.725867,-4.815545,-5.260335
2.712282,-2.996437,-4.945073
2.720691,-1.183815,-4.731541
2.676916,-3.064770,-5.186161
2.658524,-1.197503,-4.860518
9.955558,-8.754846,-8.814133
64.973797,4.750196,-24.965989
